"county","tract","state","puma12","stab","cntyname","PUMAname","pop10","afact"
"County code","Tract","State code","puma12","State abbreviation","County name","PUMA12 name","Total population (2010)","tract to puma12 allocation factor"
"53045","9604.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",8817,1 
"53045","9605.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",4888,1 
"53045","9606.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",5429,1 
"53045","9607.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",1754,1 
"53045","9608.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",4014,1 
"53045","9609.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",4794,1 
"53045","9610.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",4852,1 
"53045","9611.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",5791,1 
"53045","9612.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",3743,1 
"53045","9613.00","53","11300","WA","Mason WA","Grays Harbor & Mason Counties",3276,1 
"53047","9401.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2825,1 
"53047","9402.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",3129,1 
"53047","9703.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",7308,1 
"53047","9704.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",3717,1 
"53047","9705.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2321,1 
"53047","9706.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",6714,1 
"53047","9707.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",4286,1 
"53047","9708.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",4930,1 
"53047","9709.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2220,1 
"53047","9710.00","53","10400","WA","Okanogan WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",3670,1 
"53049","9502.00","53","11200","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",4267,1 
"53049","9503.00","53","11200","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",3625,1 
"53049","9504.00","53","11200","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",3921,1 
"53049","9505.00","53","11200","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",2475,1 
"53049","9506.00","53","11200","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",1263,1 
"53049","9507.00","53","11200","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",2995,1 
"53049","9508.00","53","11200","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",2374,1 
"53051","9701.00","53","10400","WA","Pend Oreille WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2099,1 
"53051","9702.00","53","10400","WA","Pend Oreille WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2649,1 
"53051","9703.00","53","10400","WA","Pend Oreille WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",3300,1 
"53051","9704.00","53","10400","WA","Pend Oreille WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2682,1 
"53051","9705.00","53","10400","WA","Pend Oreille WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2271,1 
"53053","0602.00","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",1928,1 
"53053","0603.00","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4106,1 
"53053","0604.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",3896,1 
"53053","0605.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",3923,1 
"53053","0606.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",5262,1 
"53053","0607.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",6523,1 
"53053","0608.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4940,1 
"53053","0609.03","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3043,1 
"53053","0609.04","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",5015,1 
"53053","0609.05","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",6359,1 
"53053","0609.06","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2045,1 
"53053","0610.01","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3791,1 
"53053","0610.02","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4187,1 
"53053","0611.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",6200,1 
"53053","0612.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4968,1 
"53053","0613.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4808,1 
"53053","0614.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4442,1 
"53053","0615.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4742,1 
"53053","0616.01","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",1824,1 
"53053","0616.02","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",956,1 
"53053","0617.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4578,1 
"53053","0618.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2880,1 
"53053","0619.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",1961,1 
"53053","0620.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4228,1 
"53053","0623.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",5244,1 
"53053","0624.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",5471,1 
"53053","0625.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",7073,1 
"53053","0626.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2977,1 
"53053","0628.01","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",6130,1 
"53053","0628.02","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4112,1 
"53053","0629.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",7365,1 
"53053","0630.00","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2956,1 
"53053","0631.00","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4270,1 
"53053","0632.00","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4855,1 
"53053","0633.00","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",7857,1 
"53053","0634.00","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",7592,1 
"53053","0635.01","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4164,1 
"53053","0635.02","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5179,1 
"53053","0701.00","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3406,1 
"53053","0702.03","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",5203,1 
"53053","0702.04","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3598,1 
"53053","0702.05","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3458,1 
"53053","0702.06","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4172,1 
"53053","0702.07","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4948,1 
"53053","0703.07","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4876,1 
"53053","0703.08","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",3782,1 
"53053","0703.09","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5601,1 
"53053","0703.10","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",5178,1 
"53053","0703.11","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4624,1 
"53053","0703.12","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4869,1 
"53053","0703.13","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",6029,1 
"53053","0703.14","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",2880,1 
"53053","0703.15","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4597,1 
"53053","0703.16","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5207,1 
"53053","0704.01","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",2046,1 
"53053","0704.03","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3693,1 
"53053","0704.04","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4465,1 
"53053","0707.03","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",6065,1 
"53053","0711.00","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",2362,1 
"53053","0712.05","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4668,1 
"53053","0712.06","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",6589,1 
"53053","0712.07","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",5671,1 
"53053","0712.08","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",7128,1 
"53053","0712.09","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4205,1 
"53053","0712.10","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4515,1 
"53053","0713.04","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",5895,1 
"53053","0713.05","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",3705,1 
"53053","0713.06","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",6166,1 
"53053","0713.07","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4629,1 
"53053","0713.09","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4335,1 
"53053","0713.10","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4571,1 
"53053","0714.03","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",3994,1 
"53053","0714.06","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",6126,1 
"53053","0714.07","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",6632,1 
"53053","0714.08","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4005,1 
"53053","0714.09","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4409,1 
"53053","0714.10","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5724,1 
"53053","0714.11","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4725,1 
"53053","0715.03","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5115,1 
"53053","0715.04","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5539,1 
"53053","0715.05","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5202,1 
"53053","0715.06","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5314,1 
"53053","0716.01","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4920,1 
"53053","0716.02","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",7355,1 
"53053","0717.03","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",3670,1 
"53053","0717.04","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4360,1 
"53053","0717.05","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",3768,1 
"53053","0717.06","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",1909,1 
"53053","0717.07","53","11504","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",2853,1 
"53053","0718.03","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5254,1 
"53053","0718.05","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3625,1 
"53053","0718.06","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4213,1 
"53053","0718.07","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3480,1 
"53053","0718.08","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3920,1 
"53053","0719.01","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4713,1 
"53053","0719.02","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5183,1 
"53053","0720.00","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4779,1 
"53053","0721.05","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5230,1 
"53053","0721.06","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5921,1 
"53053","0721.07","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4197,1 
"53053","0721.08","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5648,1 
"53053","0721.09","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3468,1 
"53053","0721.11","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",2514,1 
"53053","0721.12","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4369,1 
"53053","0723.05","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5903,1 
"53053","0723.07","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4357,1 
"53053","0723.08","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",6886,1 
"53053","0723.09","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5892,1 
"53053","0723.10","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3803,1 
"53053","0723.11","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4231,1 
"53053","0723.12","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5612,1 
"53053","0723.13","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3797,1 
"53053","0724.05","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4107,1 
"53053","0724.06","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5831,1 
"53053","0724.07","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4790,1 
"53053","0724.08","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5919,1 
"53053","0724.09","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",2510,1 
"53053","0724.10","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3633,1 
"53053","0725.03","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4186,1 
"53053","0725.04","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4638,1 
"53053","0725.05","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",6904,1 
"53053","0725.06","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3438,1 
"53053","0725.07","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",2643,1 
"53053","0726.01","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5235,1 
"53053","0726.02","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3898,1 
"53053","0726.03","53","11502","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",6462,1 
"53053","0728.00","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",8267,1 
"53053","0729.01","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",2507,1 
"53053","0729.03","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",2716,1 
"53053","0729.05","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5214,1 
"53053","0729.06","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",1392,1 
"53053","0729.07","53","11503","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4679,1 
"53053","0730.01","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",6082,1 
"53053","0730.05","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",5431,1 
"53053","0730.06","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3828,1 
"53053","0731.08","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",7451,1 
"53053","0731.10","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3864,1 
"53053","0731.11","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4346,1 
"53053","0731.13","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",6364,1 
"53053","0731.14","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",5610,1 
"53053","0731.15","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4449,1 
"53053","0731.16","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3352,1 
"53053","0731.17","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3791,1 
"53053","0731.18","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4601,1 
"53053","0731.19","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3154,1 
"53053","0731.20","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3412,1 
"53053","0731.21","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4708,1 
"53053","0731.22","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4392,1 
"53053","0731.23","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4549,1 
"53053","0731.24","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",2793,1 
"53053","0731.25","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",9584,1 
"53053","0731.26","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3616,1 
"53053","0732.00","53","11507","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",6220,1 
"53053","0733.01","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5467,1 
"53053","0733.02","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4033,1 
"53053","0734.04","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",6099,1 
"53053","0734.05","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3649,1 
"53053","0734.06","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4775,1 
"53053","0734.07","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3608,1 
"53053","0734.08","53","11506","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4124,1 
"53053","0735.00","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",7030,1 
"53053","9400.01","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",2760,1 
"53053","9400.02","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",3945,1 
"53053","9400.03","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",6790,1 
"53053","9400.04","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",6504,1 
"53053","9400.05","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5839,1 
"53053","9400.06","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2447,1 
"53053","9400.07","53","11501","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",3150,1 
"53053","9400.08","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5902,1 
"53053","9400.09","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",2845,1 
"53053","9400.10","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",3985,1 
"53053","9400.11","53","11505","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4106,1 
"53055","9601.00","53","10200","WA","San Juan WA","Skagit, Island & San Juan Counties",5354,1 
"53055","9603.00","53","10200","WA","San Juan WA","Skagit, Island & San Juan Counties",4761,1 
"53055","9604.00","53","10200","WA","San Juan WA","Skagit, Island & San Juan Counties",2901,1 
"53055","9605.00","53","10200","WA","San Juan WA","Skagit, Island & San Juan Counties",2753,1 
"53057","9402.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",2181,1 
"53057","9403.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",4880,1 
"53057","9404.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",6839,1 
"53057","9405.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",2467,1 
"53057","9406.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",1530,1 
"53057","9407.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",1562,1 
"53057","9408.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",3010,1 
"53057","9501.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",873,1 
"53057","9508.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",6015,1 
"53057","9509.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",4071,1 
"53057","9510.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",2821,1 
"53057","9511.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",4715,1 
"53057","9512.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",2989,1 
"53057","9513.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",1853,1 
"53057","9514.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",4029,1 
"53057","9515.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",9326,1 
"53057","9516.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",4352,1 
"53057","9517.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",3689,1 
"53057","9518.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",4418,1 
"53057","9519.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",3519,1 
"53057","9521.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",3310,1 
"53057","9522.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",4144,1 
"53057","9523.01","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",4562,1 
"53057","9523.02","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",8722,1 
"53057","9524.01","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",2831,1 
"53057","9524.02","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",7408,1 
"53057","9525.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",3290,1 
"53057","9526.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",3821,1 
"53057","9527.00","53","10200","WA","Skagit WA","Skagit, Island & San Juan Counties",3674,1 
"53059","9501.00","53","11000","WA","Skamania WA","Lewis, Klickitat & Skamania Counties",98,1 
"53059","9502.00","53","11000","WA","Skamania WA","Lewis, Klickitat & Skamania Counties",4264,1 
"53059","9503.00","53","11000","WA","Skamania WA","Lewis, Klickitat & Skamania Counties",2010,1 
"53059","9504.00","53","11000","WA","Skamania WA","Lewis, Klickitat & Skamania Counties",2234,1 
"53059","9505.00","53","11000","WA","Skamania WA","Lewis, Klickitat & Skamania Counties",2460,1 
"53061","0401.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5382,1 
"53061","0402.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5925,1 
"53061","0403.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",2937,1 
"53061","0404.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",3867,1 
